x,y,z,date,designator,x_led,y_led,time_delta,driver_number
-246,1836,539,2023-08-27T12:12:50.754000+00:00,U45,-254,1915,220,11
1245,5389,537,2023-08-27T12:12:50.754000+00:00,U54,1250,5615,220,81
295,3236,537,2023-08-27T12:12:50.754000+00:00,U48,251,3158,220,63
1687,3706,543,2023-08-27T12:12:50.754000+00:00,U65,1605,3569,220,55
2912,1888,540,2023-08-27T12:12:50.754000+00:00,U21,2779,1812,220,2
5842,370,524,2023-08-27T12:12:50.754000+00:00,U3,5652,444,220,18
7209,90,525,2023-08-27T12:12:50.754000+00:00,U95,7274,-35,220,22
5833,2640,534,2023-08-27T12:12:50.754000+00:00,U14,5725,2525,220,1
33,2265,537,2023-08-27T12:12:50.994000+00:00,U46,-86,2329,240,23
5686,1123,522,2023-08-27T12:12:50.994000+00:00,U5,5727,1143,240,14
1147,5159,537,2023-08-27T12:12:50.994000+00:00,U53,1086,5212,240,77
1428,105,513,2023-08-27T12:12:50.994000+00:00,U29,1409,25,240,10
1849,2830,588,2023-08-27T12:12:50.994000+00:00,U71,1947,2848,240,24
794,4228,537,2023-08-27T12:12:50.994000+00:00,U51,755,4396,240,44
1356,517,513,2023-08-27T12:12:50.994000+00:00,U28,1333,454,240,27
7013,1546,525,2023-08-27T12:12:50.994000+00:00,U8,6975,1482,240,40
1887,6604,537,2023-08-27T12:12:50.994000+00:00,U57,1909,6702,240,16
574,3939,537,2023-08-27T12:12:50.994000+00:00,U50,588,3990,240,20
-764,494,557,2023-08-27T12:12:50.994000+00:00,U42,-762,650,240,4
6254,3584,577,2023-08-27T12:12:50.994000+00:00,U81,6105,3484,240,31
-210,1927,539,2023-08-27T12:12:50.994000+00:00,U45,-254,1915,240,11
1286,5479,537,2023-08-27T12:12:50.994000+00:00,U54,1250,5615,240,81
314,3287,537,2023-08-27T12:12:50.994000+00:00,U48,251,3158,240,63
1567,3598,545,2023-08-27T12:12:50.994000+00:00,U65,1605,3569,240,55
2711,1806,534,2023-08-27T12:12:50.994000+00:00,U21,2779,1812,240,2
5758,436,524,2023-08-27T12:12:50.994000+00:00,U3,5652,444,240,18
6998,67,523,2023-08-27T12:12:50.994000+00:00,U96,6839,-46,240,22
5611,2628,536,2023-08-27T12:12:50.994000+00:00,U14,5725,2525,240,1
87,2355,537,2023-08-27T12:12:51.394000+00:00,U46,-86,2329,400,23
5750,1176,522,2023-08-27T12:12:51.394000+00:00,U5,5727,1143,400,14
1155,5180,537,2023-08-27T12:12:51.394000+00:00,U53,1086,5212,400,77
1454,-45,512,2023-08-27T12:12:51.394000+00:00,U29,1409,25,400,10
1978,2874,591,2023-08-27T12:12:51.394000+00:00,U71,1947,2848,400,24
794,4228,537,2023-08-27T12:12:51.394000+00:00,U51,755,4396,400,44
1381,376,513,2023-08-27T12:12:51.394000+00:00,U28,1333,454,400,27
7125,1586,526,2023-08-27T12:12:51.394000+00:00,U8,6975,1482,400,40
1940,6607,537,2023-08-27T12:12:51.394000+00:00,U57,1909,6702,400,16
830,4323,537,2023-08-27T12:12:51.394000+00:00,U51,755,4396,400,20
-696,671,555,2023-08-27T12:12:51.394000+00:00,U42,-762,650,400,4
6455,3609,586,2023-08-27T12:12:51.394000+00:00,U82,6538,3545,400,31
-185,1994,538,2023-08-27T12:12:51.394000+00:00,U45,-254,1915,400,11
1303,5517,537,2023-08-27T12:12:51.394000+00:00,U54,1250,5615,400,81
447,3293,537,2023-08-27T12:12:51.394000+00:00,U48,251,3158,400,63
1465,3538,547,2023-08-27T12:12:51.394000+00:00,U65,1605,3569,400,55
2590,1753,531,2023-08-27T12:12:51.394000+00:00,U21,2779,1812,400,2
5674,512,525,2023-08-27T12:12:51.394000+00:00,U3,5652,444,400,18
6851,67,523,2023-08-27T12:12:51.394000+00:00,U96,6839,-46,400,22
5451,2614,536,2023-08-27T12:12:51.394000+00:00,U15,5288,2489,400,1
119,2406,537,2023-08-27T12:12:51.554000+00:00,U46,-86,2329,160,23
5792,1206,522,2023-08-27T12:12:51.554000+00:00,U5,5727,1143,160,14
1159,5193,537,2023-08-27T12:12:51.554000+00:00,U53,1086,5212,160,77
1471,-139,512,2023-08-27T12:12:51.554000+00:00,U29,1409,25,160,10
2060,2901,593,2023-08-27T12:12:51.554000+00:00,U71,1947,2848,160,24
794,4228,537,2023-08-27T12:12:51.554000+00:00,U51,755,4396,160,44
1396,287,513,2023-08-27T12:12:51.554000+00:00,U28,1333,454,160,27
7187,1613,526,2023-08-27T12:12:51.554000+00:00,U9,7328,1738,160,40
1971,6605,537,2023-08-27T12:12:51.554000+00:00,U57,1909,6702,160,16
840,4349,537,2023-08-27T12:12:51.554000+00:00,U51,755,4396,160,20
-653,781,554,2023-08-27T12:12:51.554000+00:00,U42,-762,650,160,4
6580,3618,590,2023-08-27T12:12:51.554000+00:00,U82,6538,3545,160,31
-169,2036,538,2023-08-27T12:12:51.554000+00:00,U45,-254,1915,160,11
1312,5541,537,2023-08-27T12:12:51.554000+00:00,U54,1250,5615,160,81
453,3315,537,2023-08-27T12:12:51.554000+00:00,U48,251,3158,160,63
1398,3507,547,2023-08-27T12:12:51.554000+00:00,U65,1605,3569,160,55
2524,1722,529,2023-08-27T12:12:51.554000+00:00,U22,2387,1624,160,2
5631,559,525,2023-08-27T12:12:51.554000+00:00,U3,5652,444,160,18
6760,72,523,2023-08-27T12:12:51.554000+00:00,U96,6839,-46,160,22
5351,2603,537,2023-08-27T12:12:51.554000+00:00,U15,5288,2489,160,1
165,2483,537,2023-08-27T12:12:51.814000+00:00,U47,83,2744,260,23
5866,1252,522,2023-08-27T12:12:51.814000+00:00,U5,5727,1143,260,14
1167,5213,537,2023-08-27T12:12:51.814000+00:00,U53,1086,5212,260,77
1498,-295,512,2023-08-27T12:12:51.814000+00:00,U30,1485,-405,260,10
2197,2942,595,2023-08-27T12:12:51.814000+00:00,U72,2371,2946,260,24
794,4228,537,2023-08-27T12:12:51.814000+00:00,U51,755,4396,260,44
1422,137,513,2023-08-27T12:12:51.814000+00:00,U29,1409,25,260,27
7276,1664,527,2023-08-27T12:12:51.814000+00:00,U9,7328,1738,260,40
2022,6594,537,2023-08-27T12:12:51.814000+00:00,U57,1909,6702,260,16
855,4389,537,2023-08-27T12:12:51.814000+00:00,U51,755,4396,260,20
-584,960,551,2023-08-27T12:12:51.814000+00:00,U43,-591,1078,260,4
6746,3624,595,2023-08-27T12:12:51.814000+00:00,U82,6538,3545,260,31
-143,2103,537,2023-08-27T12:12:51.814000+00:00,U45,-254,1915,260,11
1329,5586,537,2023-08-27T12:12:51.814000+00:00,U54,1250,5615,260,81
467,3352,537,2023-08-27T12:12:51.814000+00:00,U49,416,3574,260,63
1286,3462,548,2023-08-27T12:12:51.814000+00:00,U66,1211,3375,260,55
2427,1675,526,2023-08-27T12:12:51.814000+00:00,U22,2387,1624,260,2
5572,638,524,2023-08-27T12:12:51.814000+00:00,U3,5652,444,260,18
6611,89,523,2023-08-27T12:12:51.814000+00:00,U1,6413,33,260,22
5186,2580,538,2023-08-27T12:12:51.814000+00:00,U15,5288,2489,260,1
214,2569,537,2023-08-27T12:12:52.034000+00:00,U47,83,2744,220,23
5974,1306,522,2023-08-27T12:12:52.034000+00:00,U6,6141,1268,220,14
1177,5240,537,2023-08-27T12:12:52.034000+00:00,U53,1086,5212,220,77
1533,-499,512,2023-08-27T12:12:52.034000+00:00,U30,1485,-405,220,10
2387,2988,594,2023-08-27T12:12:52.034000+00:00,U72,2371,2946,220,24
794,4228,537,2023-08-27T12:12:52.034000+00:00,U51,755,4396,220,44
1457,-63,512,2023-08-27T12:12:52.034000+00:00,U29,1409,25,220,27
7376,1756,528,2023-08-27T12:12:52.034000+00:00,U9,7328,1738,220,40
2083,6571,537,2023-08-27T12:12:52.034000+00:00,U57,1909,6702,220,16
875,4442,537,2023-08-27T12:12:52.034000+00:00,U51,755,4396,220,20
-492,1197,547,2023-08-27T12:12:52.034000+00:00,U43,-591,1078,220,4
7008,3628,598,2023-08-27T12:12:52.034000+00:00,U83,6969,3536,220,31
-102,2209,537,2023-08-27T12:12:52.034000+00:00,U46,-86,2329,220,11
1354,5650,537,2023-08-27T12:12:52.034000+00:00,U54,1250,5615,220,81
486,3401,537,2023-08-27T12:12:52.034000+00:00,U49,416,3574,220,63
1137,3407,547,2023-08-27T12:12:52.034000+00:00,U66,1211,3375,220,55
2312,1618,523,2023-08-27T12:12:52.034000+00:00,U22,2387,1624,220,2
5522,743,523,2023-08-27T12:12:52.034000+00:00,U4,5431,822,220,18
6415,126,523,2023-08-27T12:12:52.034000+00:00,U1,6413,33,220,22
4967,2541,539,2023-08-27T12:12:52.034000+00:00,U16,4857,2434,220,1
239,2625,537,2023-08-27T12:12:52.394000+00:00,U47,83,2744,360,23
6058,1341,523,2023-08-27T12:12:52.394000+00:00,U6,6141,1268,360,14
1185,5259,537,2023-08-27T12:12:52.394000+00:00,U53,1086,5212,360,77
1557,-635,512,2023-08-27T12:12:52.394000+00:00,U31,1558,-835,360,10
2528,3012,593,2023-08-27T12:12:52.394000+00:00,U72,2371,2946,360,24
794,4228,537,2023-08-27T12:12:52.394000+00:00,U51,755,4396,360,44
1483,-210,512,2023-08-27T12:12:52.394000+00:00,U30,1485,-405,360,27
7422,1831,528,2023-08-27T12:12:52.394000+00:00,U9,7328,1738,360,40
2120,6547,537,2023-08-27T12:12:52.394000+00:00,U58,2306,6512,360,16
889,4479,537,2023-08-27T12:12:52.394000+00:00,U51,755,4396,360,20
-427,1366,544,2023-08-27T12:12:52.394000+00:00,U44,-423,1497,360,4
7194,3628,599,2023-08-27T12:12:52.394000+00:00,U84,7402,3511,360,31
-119,2106,537,2023-08-27T12:12:52.394000+00:00,U46,-86,2329,360,11
1374,5702,537,2023-08-27T12:12:52.394000+00:00,U54,1250,5615,360,81
498,3436,537,2023-08-27T12:12:52.394000+00:00,U49,416,3574,360,63
1028,3366,546,2023-08-27T12:12:52.394000+00:00,U66,1211,3375,360,55
2238,1583,522,2023-08-27T12:12:52.394000+00:00,U22,2387,1624,360,2
5510,819,522,2023-08-27T12:12:52.394000+00:00,U4,5431,822,360,18
6276,164,523,2023-08-27T12:12:52.394000+00:00,U1,6413,33,360,22
4811,2506,539,2023-08-27T12:12:52.394000+00:00,U16,4857,2434,360,1
256,2678,537,2023-08-27T12:12:52.654000+00:00,U47,83,2744,260,23
6157,1374,523,2023-08-27T12:12:52.654000+00:00,U6,6141,1268,260,14
1194,5279,537,2023-08-27T12:12:52.654000+00:00,U53,1086,5212,260,77
1580,-770,512,2023-08-27T12:12:52.654000+00:00,U31,1558,-835,260,10
2687,3029,589,2023-08-27T12:12:52.654000+00:00,U73,2806,2989,260,24
794,4228,537,2023-08-27T12:12:52.654000+00:00,U51,755,4396,260,44
1511,-372,512,2023-08-27T12:12:52.654000+00:00,U30,1485,-405,260,27
7450,1918,528,2023-08-27T12:12:52.654000+00:00,U9,7328,1738,260,40
2156,6515,537,2023-08-27T12:12:52.654000+00:00,U58,2306,6512,260,16
904,4519,537,2023-08-27T12:12:52.654000+00:00,U51,755,4396,260,20
-356,1548,541,2023-08-27T12:12:52.654000+00:00,U44,-423,1497,260,4
7401,3624,597,2023-08-27T12:12:52.654000+00:00,U84,7402,3511,260,31
-154,1899,537,2023-08-27T12:12:52.654000+00:00,U45,-254,1915,260,11
1398,5764,537,2023-08-27T12:12:52.654000+00:00,U54,1250,5615,260,81
509,3472,537,2023-08-27T12:12:52.654000+00:00,U49,416,3574,260,63
917,3318,543,2023-08-27T12:12:52.654000+00:00,U67,811,3188,260,55
2160,1555,522,2023-08-27T12:12:52.654000+00:00,U23,1988,1453,260,2
5522,900,522,2023-08-27T12:12:52.654000+00:00,U4,5431,822,260,18
6126,218,523,2023-08-27T12:12:52.654000+00:00,U2,6007,197,260,22
4639,2463,540,2023-08-27T12:12:52.654000+00:00,U16,4857,2434,260,1
269,2730,537,2023-08-27T12:12:52.934000+00:00,U47,83,2744,280,23
6227,1393,523,2023-08-27T12:12:52.934000+00:00,U6,6141,1268,280,14
1204,5300,537,2023-08-27T12:12:52.934000+00:00,U53,1086,5212,280,77
1592,-854,512,2023-08-27T12:12:52.934000+00:00,U31,1558,-835,280,10
2864,3038,584,2023-08-27T12:12:52.934000+00:00,U73,2806,2989,280,24
794,4228,537,2023-08-27T12:12:52.934000+00:00,U51,755,4396,280,44
1541,-544,512,2023-08-27T12:12:52.934000+00:00,U30,1485,-405,280,27
7459,2014,528,2023-08-27T12:12:52.934000+00:00,U10,7369,2173,280,40
2190,6476,537,2023-08-27T12:12:52.934000+00:00,U58,2306,6512,280,16
921,4563,537,2023-08-27T12:12:52.934000+00:00,U51,755,4396,280,20
-288,1725,540,2023-08-27T12:12:52.934000+00:00,U45,-254,1915,280,4
7618,3614,592,2023-08-27T12:12:52.934000+00:00,U84,7402,3511,280,31
-119,1969,537,2023-08-27T12:12:52.934000+00:00,U45,-254,1915,280,11
1425,5835,537,2023-08-27T12:12:52.934000+00:00,U55,1418,6017,280,81
521,3510,537,2023-08-27T12:12:52.934000+00:00,U49,416,3574,280,63
807,3253,539,2023-08-27T12:12:52.934000+00:00,U67,811,3188,280,55
2081,1545,521,2023-08-27T12:12:52.934000+00:00,U23,1988,1453,280,2
5564,982,522,2023-08-27T12:12:52.934000+00:00,U4,5431,822,280,18
5974,289,524,2023-08-27T12:12:52.934000+00:00,U2,6007,197,280,22
4454,2411,542,2023-08-27T12:12:52.934000+00:00,U17,4429,2356,280,1
272,2743,537,2023-08-27T12:12:53.014000+00:00,U47,83,2744,80,23
6261,1401,523,2023-08-27T12:12:53.014000+00:00,U6,6141,1268,80,14
1207,5306,537,2023-08-27T12:12:53.014000+00:00,U53,1086,5212,80,77
1596,-892,512,2023-08-27T12:12:53.014000+00:00,U31,1558,-835,80,10
2915,3038,582,2023-08-27T12:12:53.014000+00:00,U73,2806,2989,80,24
794,4228,537,2023-08-27T12:12:53.014000+00:00,U51,755,4396,80,44
1549,-590,512,2023-08-27T12:12:53.014000+00:00,U30,1485,-405,80,27
7457,2041,528,2023-08-27T12:12:53.014000+00:00,U10,7369,2173,80,40
2199,6463,537,2023-08-27T12:12:53.014000+00:00,U58,2306,6512,80,16
925,4575,537,2023-08-27T12:12:53.014000+00:00,U52,920,4804,80,20
-270,1772,540,2023-08-27T12:12:53.014000+00:00,U45,-254,1915,80,4
7679,3609,591,2023-08-27T12:12:53.014000+00:00,U85,7831,3476,80,31
-110,1989,537,2023-08-27T12:12:53.014000+00:00,U45,-254,1915,80,11
1434,5857,537,2023-08-27T12:12:53.014000+00:00,U55,1418,6017,80,81
525,3520,537,2023-08-27T12:12:53.014000+00:00,U49,416,3574,80,63
782,3233,538,2023-08-27T12:12:53.014000+00:00,U67,811,3188,80,55
2059,1547,521,2023-08-27T12:12:53.014000+00:00,U23,1988,1453,80,2
5578,1004,521,2023-08-27T12:12:53.014000+00:00,U5,5727,1143,80,18
5935,311,524,2023-08-27T12:12:53.014000+00:00,U2,6007,197,80,22
4400,2395,543,2023-08-27T12:12:53.014000+00:00,U17,4429,2356,80,1
279,2777,537,2023-08-27T12:12:53.234000+00:00,U47,83,2744,220,23
6361,1421,523,2023-08-27T12:12:53.234000+00:00,U7,6567,1355,220,14
1215,5323,537,2023-08-27T12:12:53.234000+00:00,U53,1086,5212,220,77
1603,-992,512,2023-08-27T12:12:53.234000+00:00,U31,1558,-835,220,10
3057,3034,575,2023-08-27T12:12:53.234000+00:00,U74,3239,2946,220,24
794,4228,537,2023-08-27T12:12:53.234000+00:00,U51,755,4396,220,44
1570,-709,512,2023-08-27T12:12:53.234000+00:00,U31,1558,-835,220,27
7446,2114,529,2023-08-27T12:12:53.234000+00:00,U10,7369,2173,220,40
2220,6426,537,2023-08-27T12:12:53.234000+00:00,U58,2306,6512,220,16
938,4609,537,2023-08-27T12:12:53.234000+00:00,U52,920,4804,220,20
-222,1897,539,2023-08-27T12:12:53.234000+00:00,U45,-254,1915,220,4
7840,3591,586,2023-08-27T12:12:53.234000+00:00,U85,7831,3476,220,31
-83,2043,537,2023-08-27T12:12:53.234000+00:00,U45,-254,1915,220,11
1459,5922,537,2023-08-27T12:12:53.234000+00:00,U55,1418,6017,220,81
531,3535,537,2023-08-27T12:12:53.234000+00:00,U49,416,3574,220,63
723,3172,536,2023-08-27T12:12:53.234000+00:00,U67,811,3188,220,55
2000,1567,520,2023-08-27T12:12:53.234000+00:00,U23,1988,1453,220,2
5622,1058,522,2023-08-27T12:12:53.234000+00:00,U5,5727,1143,220,18
5836,374,524,2023-08-27T12:12:53.234000+00:00,U3,5652,444,220,22
4254,2349,546,2023-08-27T12:12:53.234000+00:00,U17,4429,2356,220,1
289,2816,537,2023-08-27T12:12:53.494000+00:00,U47,83,2744,260,23
6485,1440,523,2023-08-27T12:12:53.494000+00:00,U7,6567,1355,260,14
1224,5343,537,2023-08-27T12:12:53.494000+00:00,U53,1086,5212,260,77
1598,-1106,511,2023-08-27T12:12:53.494000+00:00,U32,1537,-1267,260,10
3228,3019,566,2023-08-27T12:12:53.494000+00:00,U74,3239,2946,260,24
794,4228,537,2023-08-27T12:12:53.494000+00:00,U51,755,4396,260,44
1588,-826,512,2023-08-27T12:12:53.494000+00:00,U31,1558,-835,260,27
7421,2194,529,2023-08-27T12:12:53.494000+00:00,U10,7369,2173,260,40
2238,6377,537,2023-08-27T12:12:53.494000+00:00,U58,2306,6512,260,16
954,4649,537,2023-08-27T12:12:53.494000+00:00,U52,920,4804,260,20
-168,2038,538,2023-08-27T12:12:53.494000+00:00,U45,-254,1915,260,4
8014,3551,577,2023-08-27T12:12:53.494000+00:00,U85,7831,3476,260,31
-52,2105,537,2023-08-27T12:12:53.494000+00:00,U46,-86,2329,260,11
1491,6006,537,2023-08-27T12:12:53.494000+00:00,U55,1418,6017,260,81
535,3545,537,2023-08-27T12:12:53.494000+00:00,U49,416,3574,260,63
674,3088,535,2023-08-27T12:12:53.494000+00:00,U67,811,3188,260,55
1935,1612,520,2023-08-27T12:12:53.494000+00:00,U23,1988,1453,260,2
5678,1116,522,2023-08-27T12:12:53.494000+00:00,U5,5727,1143,260,18
5740,451,524,2023-08-27T12:12:53.494000+00:00,U3,5652,444,260,22
4081,2288,549,2023-08-27T12:12:53.494000+00:00,U18,4004,2249,260,1
298,2853,537,2023-08-27T12:12:53.734000+00:00,U47,83,2744,240,23
6604,1456,523,2023-08-27T12:12:53.734000+00:00,U7,6567,1355,240,14
1232,5361,537,2023-08-27T12:12:53.734000+00:00,U53,1086,5212,240,77
1577,-1206,512,2023-08-27T12:12:53.734000+00:00,U32,1537,-1267,240,10
3387,2996,557,2023-08-27T12:12:53.734000+00:00,U74,3239,2946,240,24
794,4228,537,2023-08-27T12:12:53.734000+00:00,U51,755,4396,240,44
1600,-933,511,2023-08-27T12:12:53.734000+00:00,U31,1558,-835,240,27
7387,2261,529,2023-08-27T12:12:53.734000+00:00,U10,7369,2173,240,40
2249,6328,537,2023-08-27T12:12:53.734000+00:00,U58,2306,6512,240,16
819,4293,537,2023-08-27T12:12:53.734000+00:00,U51,755,4396,240,20
-120,2162,537,2023-08-27T12:12:53.734000+00:00,U46,-86,2329,240,4
8162,3492,570,2023-08-27T12:12:53.734000+00:00,U86,8241,3335,240,31
-23,2162,537,2023-08-27T12:12:53.734000+00:00,U46,-86,2329,240,11
1524,6091,537,2023-08-27T12:12:53.734000+00:00,U55,1418,6017,240,81
546,3575,537,2023-08-27T12:12:53.734000+00:00,U49,416,3574,240,63
650,3003,533,2023-08-27T12:12:53.734000+00:00,U67,811,3188,240,55
1880,1662,520,2023-08-27T12:12:53.734000+00:00,U24,1703,1779,240,2
5737,1165,522,2023-08-27T12:12:53.734000+00:00,U5,5727,1143,240,18
5657,530,525,2023-08-27T12:12:53.734000+00:00,U3,5652,444,240,22
3921,2229,551,2023-08-27T12:12:53.734000+00:00,U18,4004,2249,240,1
307,2889,537,2023-08-27T12:12:53.974000+00:00,U47,83,2744,240,23
6727,1476,523,2023-08-27T12:12:53.974000+00:00,U7,6567,1355,240,14
1240,5379,537,2023-08-27T12:12:53.974000+00:00,U53,1086,5212,240,77
1541,-1300,513,2023-08-27T12:12:53.974000+00:00,U32,1537,-1267,240,10
3549,2968,546,2023-08-27T12:12:53.974000+00:00,U75,3665,2864,240,24
794,4228,537,2023-08-27T12:12:53.974000+00:00,U51,755,4396,240,44
1603,-1039,512,2023-08-27T12:12:53.974000+00:00,U31,1558,-835,240,27
7345,2323,529,2023-08-27T12:12:53.974000+00:00,U10,7369,2173,240,40
2251,6277,537,2023-08-27T12:12:53.974000+00:00,U59,2319,6071,240,16
833,4330,537,2023-08-27T12:12:53.974000+00:00,U51,755,4396,240,20
-76,2277,537,2023-08-27T12:12:53.974000+00:00,U46,-86,2329,240,4
8296,3411,561,2023-08-27T12:12:53.974000+00:00,U86,8241,3335,240,31
5,2215,537,2023-08-27T12:12:53.974000+00:00,U46,-86,2329,240,11
1555,6171,537,2023-08-27T12:12:53.974000+00:00,U55,1418,6017,240,81
557,3604,537,2023-08-27T12:12:53.974000+00:00,U49,416,3574,240,63
646,2916,530,2023-08-27T12:12:53.974000+00:00,U68,710,2755,240,55
1824,1710,518,2023-08-27T12:12:53.974000+00:00,U24,1703,1779,240,2
5801,1212,522,2023-08-27T12:12:53.974000+00:00,U5,5727,1143,240,18
5590,611,525,2023-08-27T12:12:53.974000+00:00,U3,5652,444,240,22
3762,2169,553,2023-08-27T12:12:53.974000+00:00,U19,3592,2122,240,1
314,2915,537,2023-08-27T12:12:54.154000+00:00,U48,251,3158,180,23
6816,1494,524,2023-08-27T12:12:54.154000+00:00,U8,6975,1482,180,14
1247,5393,537,2023-08-27T12:12:54.154000+00:00,U54,1250,5615,180,77
1503,-1365,514,2023-08-27T12:12:54.154000+00:00,U32,1537,-1267,180,10
3672,2944,540,2023-08-27T12:12:54.154000+00:00,U75,3665,2864,180,24
794,4228,537,2023-08-27T12:12:54.154000+00:00,U51,755,4396,180,44
1596,-1116,512,2023-08-27T12:12:54.154000+00:00,U32,1537,-1267,180,27
7307,2365,529,2023-08-27T12:12:54.154000+00:00,U10,7369,2173,180,40
2245,6236,537,2023-08-27T12:12:54.154000+00:00,U59,2319,6071,180,16
843,4358,537,2023-08-27T12:12:54.154000+00:00,U51,755,4396,180,20
-146,1915,537,2023-08-27T12:12:54.154000+00:00,U45,-254,1915,180,4
8386,3338,554,2023-08-27T12:12:54.154000+00:00,U86,8241,3335,180,31
27,2254,537,2023-08-27T12:12:54.154000+00:00,U46,-86,2329,180,11
1577,6227,537,2023-08-27T12:12:54.154000+00:00,U56,1583,6419,180,81
565,3625,537,2023-08-27T12:12:54.154000+00:00,U49,416,3574,180,63
655,2853,529,2023-08-27T12:12:54.154000+00:00,U68,710,2755,180,55
1778,1740,516,2023-08-27T12:12:54.154000+00:00,U24,1703,1779,180,2
5854,1245,522,2023-08-27T12:12:54.154000+00:00,U5,5727,1143,180,18
5552,672,524,2023-08-27T12:12:54.154000+00:00,U4,5431,822,180,22
3641,2127,553,2023-08-27T12:12:54.154000+00:00,U19,3592,2122,180,1
321,2941,537,2023-08-27T12:12:54.354000+00:00,U48,251,3158,200,23
6911,1516,525,2023-08-27T12:12:54.354000+00:00,U8,6975,1482,200,14
1254,5409,537,2023-08-27T12:12:54.354000+00:00,U54,1250,5615,200,77
1451,-1430,514,2023-08-27T12:12:54.354000+00:00,U32,1537,-1267,200,10
3810,2917,534,2023-08-27T12:12:54.354000+00:00,U75,3665,2864,200,24
794,4228,537,2023-08-27T12:12:54.354000+00:00,U51,755,4396,200,44
1579,-1199,512,2023-08-27T12:12:54.354000+00:00,U32,1537,-1267,200,27
7258,2407,529,2023-08-27T12:12:54.354000+00:00,U11,7024,2448,200,40
2232,6189,537,2023-08-27T12:12:54.354000+00:00,U59,2319,6071,200,16
855,4389,537,2023-08-27T12:12:54.354000+00:00,U51,755,4396,200,20
-105,1998,537,2023-08-27T12:12:54.354000+00:00,U45,-254,1915,200,4
8475,3244,547,2023-08-27T12:12:54.354000+00:00,U87,8549,3025,200,31
51,2295,537,2023-08-27T12:12:54.354000+00:00,U46,-86,2329,200,11
1600,6287,537,2023-08-27T12:12:54.354000+00:00,U56,1583,6419,200,81
574,3648,537,2023-08-27T12:12:54.354000+00:00,U49,416,3574,200,63
678,2784,529,2023-08-27T12:12:54.354000+00:00,U68,710,2755,200,55
1723,1767,513,2023-08-27T12:12:54.354000+00:00,U24,1703,1779,200,2
5917,1279,522,2023-08-27T12:12:54.354000+00:00,U6,6141,1268,200,18
5522,741,523,2023-08-27T12:12:54.354000+00:00,U4,5431,822,200,22
3520,2090,552,2023-08-27T12:12:54.354000+00:00,U19,3592,2122,200,1
327,2963,537,2023-08-27T12:12:54.534000+00:00,U48,251,3158,180,23
6991,1539,525,2023-08-27T12:12:54.534000+00:00,U8,6975,1482,180,14
1260,5422,537,2023-08-27T12:12:54.534000+00:00,U54,1250,5615,180,77
1397,-1482,515,2023-08-27T12:12:54.534000+00:00,U33,1208,-1555,180,10
3935,2894,530,2023-08-27T12:12:54.534000+00:00,U76,4092,2791,180,24
794,4228,537,2023-08-27T12:12:54.534000+00:00,U51,755,4396,180,44
1554,-1269,512,2023-08-27T12:12:54.534000+00:00,U32,1537,-1267,180,27
7208,2441,530,2023-08-27T12:12:54.534000+00:00,U11,7024,2448,180,40
2217,6144,537,2023-08-27T12:12:54.534000+00:00,U59,2319,6071,180,16
865,4417,537,2023-08-27T12:12:54.534000+00:00,U51,755,4396,180,20
-71,2067,537,2023-08-27T12:12:54.534000+00:00,U45,-254,1915,180,4
8543,3153,542,2023-08-27T12:12:54.534000+00:00,U87,8549,3025,180,31
73,2331,537,2023-08-27T12:12:54.534000+00:00,U46,-86,2329,180,11
1620,6338,537,2023-08-27T12:12:54.534000+00:00,U56,1583,6419,180,81
582,3669,537,2023-08-27T12:12:54.534000+00:00,U49,416,3574,180,63
707,2738,527,2023-08-27T12:12:54.534000+00:00,U68,710,2755,180,55
1669,1784,512,2023-08-27T12:12:54.534000+00:00,U24,1703,1779,180,2
5977,1307,522,2023-08-27T12:12:54.534000+00:00,U6,6141,1268,180,18
5509,805,522,2023-08-27T12:12:54.534000+00:00,U4,5431,822,180,22
3396,2052,551,2023-08-27T12:12:54.534000+00:00,U19,3592,2122,180,1
333,2986,537,2023-08-27T12:12:54.734000+00:00,U48,251,3158,200,23
7075,1567,526,2023-08-27T12:12:54.734000+00:00,U8,6975,1482,200,14
1282,5471,537,2023-08-27T12:12:54.734000+00:00,U54,1250,5615,200,77
1328,-1529,517,2023-08-27T12:12:54.734000+00:00,U33,1208,-1555,200,10
4047,2877,527,2023-08-27T12:12:54.734000+00:00,U76,4092,2791,200,24
794,4228,537,2023-08-27T12:12:54.734000+00:00,U51,755,4396,200,44
1517,-1342,513,2023-08-27T12:12:54.734000+00:00,U32,1537,-1267,200,27
7147,2473,530,2023-08-27T12:12:54.734000+00:00,U11,7024,2448,200,40
2201,6091,537,2023-08-27T12:12:54.734000+00:00,U59,2319,6071,200,16
877,4448,537,2023-08-27T12:12:54.734000+00:00,U51,755,4396,200,20
-35,2139,537,2023-08-27T12:12:54.734000+00:00,U46,-86,2329,200,4
8605,3044,537,2023-08-27T12:12:54.734000+00:00,U87,8549,3025,200,31
95,2368,537,2023-08-27T12:12:54.734000+00:00,U46,-86,2329,200,11
1640,6391,537,2023-08-27T12:12:54.734000+00:00,U56,1583,6419,200,81
590,3691,537,2023-08-27T12:12:54.734000+00:00,U49,416,3574,200,63
754,2689,527,2023-08-27T12:12:54.734000+00:00,U68,710,2755,200,55
1607,1794,509,2023-08-27T12:12:54.734000+00:00,U24,1703,1779,200,2
